0.00030479,0.00028785,0.00028785,0.00028785,0.00028785,0.00028785,0.00028785,0.00028785,0.00028785,0.00028785,0.00030479,0.00033865,0.00033865,0.00033865,0.00033865,0.00035558,0.00035558,0.00038945,0.00038945,0.00038945,0.00038945,0.00038945,0.00038945,0.00040638,0.00040638,0.00040638,0.00040638,0.00040638,0.00040638,0.00040638,0.00040638,0.00040638,0.00040638,0.00040638,0.00040638,0.00040638,0.00040638,0.00040638,0.00040638,0.00040638,0.00040638,0.00040638,0.00040638,0.00040638,0.00040638,0.00040638
0.00030479,0.00030479,0.00030479,0.00030479,0.00030479,0.00030479,0.00030479,0.00030479,0.00030479,0.00030479,0.00032172,0.00035558,0.00035558,0.00035558,0.00037252,0.00037252,0.00040638,0.00040638,0.00040638,0.00040638,0.00042331,0.00042331,0.00042331,0.00042331,0.00042331,0.00042331,0.00042331,0.00042331,0.00042331,0.00042331,0.00042331,0.00042331,0.00042331,0.00042331,0.00042331,0.00042331,0.00042331,0.00042331,0.00042331,0.00042331,0.00042331,0.00042331,0.00042331,0.00042331,0.00042331,0.00042331
0.00030479,0.00025399,0.00025399,0.00025399,0.00025399,0.00025399,0.00025399,0.00025399,0.00025399,0.00027092,0.00027092,0.00030479,0.00030479,0.00032172,0.00032172,0.00032172,0.00035558,0.00035558,0.00038945,0.00038945,0.00038945,0.00038945,0.00038945,0.00038945,0.00038945,0.00038945,0.00038945,0.00038945,0.00042331,0.00042331,0.00042331,0.00042331,0.00042331,0.00044025,0.00044025,0.00044025,0.00044025,0.00044025,0.00044025,0.00044025,0.00044025,0.00044025,0.00044025,0.00044025,0.00044025,0.00044025
0.00030479,0.00033865,0.00033865,0.00033865,0.00033865,0.00033865,0.00033865,0.00033865,0.00035558,0.00035558,0.00038945,0.00038945,0.00038945,0.00038945,0.00038945,0.00042331,0.00042331,0.00042331,0.00042331,0.00042331,0.00042331,0.00042331,0.00045718,0.00045718,0.00045718,0.00045718,0.00045718,0.00045718,0.00045718,0.00045718,0.00045718,0.00045718,0.00045718,0.00045718,0.00045718,0.00045718,0.00045718,0.00045718,0.00045718,0.00045718,0.00045718,0.00045718,0.00045718,0.00045718,0.00045718,0.00045718
0.00030479,0.00028785,0.00028785,0.00028785,0.00028785,0.00028785,0.00028785,0.00030479,0.00030479,0.00030479,0.00033865,0.00035558,0.00035558,0.00035558,0.00038945,0.00040638,0.00040638,0.00040638,0.00040638,0.00040638,0.00045718,0.00045718,0.00045718,0.00045718,0.00045718,0.00045718,0.00045718,0.00045718,0.00045718,0.00045718,0.00045718,0.00045718,0.00045718,0.00045718,0.00045718,0.00045718,0.00045718,0.00045718,0.00045718,0.00045718,0.00045718,0.00045718,0.00045718,0.00045718,0.00045718,0.00045718
0.00030479,0.00030479,0.00030479,0.00030479,0.00030479,0.00030479,0.00032172,0.00032172,0.00032172,0.00032172,0.00037252,0.00037252,0.00037252,0.00037252,0.00040638,0.00040638,0.00040638,0.00040638,0.00045718,0.00045718,0.00045718,0.00045718,0.00045718,0.00045718,0.00045718,0.00049104,0.00049104,0.00049104,0.00049104,0.00049104,0.00049104,0.00049104,0.00049104,0.00049104,0.00049104,0.00049104,0.00049104,0.00049104,0.00049104,0.00049104,0.00049104,0.00049104,0.00049104,0.00049104,0.00049104,0.00049104
0.00030479,0.00032172,0.00032172,0.00032172,0.00033865,0.00033865,0.00033865,0.00033865,0.00033865,0.00037252,0.00037252,0.00037252,0.00037252,0.00040638,0.00040638,0.00042331,0.00042331,0.00045718,0.00045718,0.00045718,0.00049104,0.00049104,0.00049104,0.00049104,0.00049104,0.00049104,0.00049104,0.00049104,0.00049104,0.00049104,0.00049104,0.00049104,0.00049104,0.00049104,0.00049104,0.00049104,0.00049104,0.00049104,0.00049104,0.00049104,0.00049104,0.00049104,0.00049104,0.00050798,0.00050798,0.00050798
0.00030479,0.00027092,0.00028785,0.00028785,0.00028785,0.00028785,0.00030479,0.00030479,0.00030479,0.00035558,0.00037252,0.00037252,0.00037252,0.00042331,0.00042331,0.00042331,0.00045718,0.00049104,0.00049104,0.00049104,0.00049104,0.00049104,0.00049104,0.00049104,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798
0.00030479,0.00032172,0.00032172,0.00032172,0.00032172,0.00032172,0.00033865,0.00033865,0.00035558,0.00038945,0.00038945,0.00038945,0.00045718,0.00045718,0.00045718,0.00049104,0.00049104,0.00049104,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798
0.00030479,0.00038945,0.00038945,0.00038945,0.00038945,0.00038945,0.00040638,0.00040638,0.00044025,0.00044025,0.00044025,0.00044025,0.00047411,0.00047411,0.00047411,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798,0.00050798
