0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.4409e-16,-0.035729,-1.1102e-15,-9.992e-16,-1.2222e-15,0,-9.992e-16,-1.1102e-15,-7.7715e-16,-8.8818e-16,-8.8818e-16,-8.8866e-16,-1.5543e-15,-5.5515e-16,-6.6613e-16,0,-2.7786e-16,-1.6653e-16,-1.6666e-16,-5.5511e-17,-5.5511e-17,-5.5511e-17,-6.0642e-17,1.3878e-17,2.7756e-17,0,6.9389e-18,6.9389e-18,2.7752e-17,1.8869e-19,1.0391e-17,0,1.3671e-17,8.2238e-18,0,0,0,0,0,0,0,0,0,0,0,0
-0.020135,-1.3325e-15,-7.7716e-16,-1.2212e-15,-0.01757,-9.9921e-16,-0.016539,-0.037496,-0.018774,-6.6613e-16,-6.6613e-16,-0.018898,-1.5543e-15,-4.4409e-16,-6.6672e-16,-4.4409e-16,-3.3307e-16,-1.6654e-16,-1.666e-16,-1.1102e-16,-5.4714e-17,-5.5568e-17,-5.5514e-17,1.3878e-17,-1.9321e-18,1.3875e-17,6.9389e-18,0,2.0817e-17,1.3878e-17,4.6605e-17,4.6954e-17,4.1069e-17,3.3055e-17,0,0,0,0,0,0,0,0,0,0,0,0
-1.3323e-15,-0.0089087,-0.0088743,-8.8818e-16,-1.1102e-15,-1.2212e-15,-9.992e-16,-1.1102e-15,-0.0090475,-8.8818e-16,-9.9922e-16,-8.883e-16,-1.5543e-15,-5.5511e-16,-0.0077971,-4.4409e-16,-2.7756e-16,-0.0086077,-5.5511e-17,0,-5.5511e-17,-5.5511e-17,-5.5514e-17,-1.3878e-17,-2.5098e-24,2.7756e-17,1.2451e-23,0,4.8582e-17,1.3878e-17,3.4694e-18,3.4681e-18,3.8818e-17,-3.5851e-18,0,0,0,0,0,0,0,0,0,0,0,0
-1.3323e-15,-1.1102e-15,-1.116e-15,-6.6078e-16,-1.1102e-15,-1.2213e-15,-1.3151e-15,-1.2212e-15,-8.8855e-16,-8.8821e-16,-9.992e-16,-8.5696e-16,-1.5543e-15,-4.4409e-16,-5.5511e-16,-3.8858e-16,-3.6083e-16,-1.6659e-16,-1.6653e-16,-5.5505e-17,-5.5511e-17,-5.5511e-17,2.7755e-17,0,0,-1.3878e-17,0,3.4686e-17,1.3878e-17,3.4701e-17,2.5551e-17,-1.047e-20,3.5061e-18,4.0401e-17,0,0,0,0,0,0,0,0,0,0,0,0
-1.3324e-15,-1.5543e-15,-1.3323e-15,-1.3323e-15,-4.4409e-16,-9.9917e-16,-1.1102e-15,-1.1102e-15,-0.0012767,-8.8818e-16,-0.0013312,-8.8818e-16,-5.7603e-16,-4.6316e-16,0,-3.8858e-16,-3.8858e-16,-2.2204e-16,-3.6776e-16,-8.3239e-17,-5.5511e-17,-5.4716e-17,0,1.3878e-17,4.1477e-17,2.7782e-17,2.7755e-17,0,4.8575e-17,2.0813e-17,6.9255e-18,7.2049e-18,6.9389e-18,1.9938e-17,0,0,0,0,0,0,0,0,0,0,0,0
-1.7764e-15,-1.5543e-15,0,-1.1102e-15,-1.1102e-15,-1.3323e-15,-1.1102e-15,-1.4433e-15,-8.8818e-16,-0.00036747,-0.00033762,-8.8818e-16,-1.4433e-15,-4.4409e-16,-8.3267e-16,-5.5511e-16,-3.8858e-16,-2.2204e-16,-1.6653e-16,-5.5511e-17,-5.5511e-17,-5.5511e-17,-5.5511e-17,-3.7123e-16,1.4883e-23,3.7686e-23,2.0817e-17,2.0856e-17,1.3878e-17,0,6.5608e-18,0,3.7734e-17,7.1079e-18,0,0,0,0,0,0,0,0,0,0,0,0
-1.7764e-15,-1.1102e-15,-7.6627e-05,-1.4433e-15,-1.4433e-15,-1.3323e-15,-6.9722e-05,-1.1102e-15,-1.5543e-15,-4.4409e-16,-1.2212e-15,-1.5543e-15,-1.5543e-15,-4.5021e-16,-5.5511e-16,0,-3.3307e-16,-2.7756e-16,-1.6654e-16,-5.5511e-17,-5.5511e-17,-5.5515e-17,-5.5511e-17,0,0,-5.171e-18,4.9733e-18,1.3878e-17,6.9388e-18,0,1.388e-17,0,4.7243e-17,3.2332e-18,1.5115e-18,0,0,0,0,0,0,0,0,0,0,0
-1.7764e-15,-1.5543e-15,-1.4433e-15,-1.1102e-15,-1.1102e-15,-1.7764e-15,0,-1.224e-05,-1.4802e-05,-8.8891e-16,-1.2212e-15,-8.8818e-16,-1.5543e-15,-4.4409e-16,-6.6613e-16,-5.5511e-16,-1.3888e-05,-1.6653e-16,-1.6653e-16,-1.5076e-05,-5.5511e-17,-5.5511e-17,-5.5511e-17,0,0,0,6.9389e-18,2.1452e-17,0,6.9388e-18,1.7344e-17,0,3.7043e-17,4.0848e-17,5.5507e-18,0,0,0,0,0,0,0,0,0,0,0
-2.2331e-15,-2.2204e-15,-1.7997e-06,-1.9984e-15,-1.6652e-15,-1.5542e-15,-1.6253e-06,-1.8974e-06,-1.7889e-06,-8.8818e-16,-1.2212e-15,-1.5543e-15,-1.5543e-15,-6.6613e-16,-8.8818e-16,-5.5511e-16,-3.3307e-16,-5.4772e-07,-1.6653e-16,-4.8572e-16,-1.9393e-06,-5.5511e-17,-2.3813e-23,2.7756e-17,1.3878e-17,1.3878e-17,4.8572e-17,0,-2.8554e-23,3.4694e-17,0,2.697e-17,1.0292e-17,1.9934e-17,0,0,0,0,0,0,0,0,0,0,0,0
-2.6645e-15,-2.8866e-15,-1.8403e-07,-2.2204e-15,-1.9984e-15,-1.9984e-15,-1.6587e-07,-2.2204e-15,-1.4581e-07,-1.3323e-15,-1.7141e-07,-1.714e-07,-1.1425e-07,-2.7018e-07,-1.1102e-15,-1.7631e-07,-4.996e-16,-3.3307e-16,-1.7217e-07,-1.6653e-16,-1.7594e-07,-5.5511e-17,-5.5511e-17,1.3878e-17,0,2.8453e-17,3.7994e-17,0,0,6.9387e-18,1.0409e-17,0,2.5638e-17,3.678e-18,0,0,0,0,0,0,0,0,0,0,0,0
-1.3971e-08,-1.2436e-08,0,-2.9976e-15,-2.8866e-15,-3.5527e-15,-3.7748e-15,-2.8866e-15,-1.9984e-15,-1.7764e-15,-1.8874e-15,-1.8874e-15,-2.2204e-15,-1.2215e-15,-1.2212e-15,-1.0084e-08,-4.6042e-09,-6.1065e-16,-1.0925e-08,-1.06e-08,-5.5511e-17,-5.5511e-16,-5.6016e-17,0,2.7758e-17,4.1633e-17,-3.2883e-24,4.1629e-17,4.8571e-17,0,1.386e-17,1.7562e-17,7.1461e-18,0,0,0,0,0,0,0,0,0,0,0,0,0
-7.1054e-15,-6.3283e-15,-6.4393e-15,-6.381e-10,-5.5511e-15,-6.7762e-10,-5.9907e-10,-4.885e-15,0,-4.4409e-15,-3.5527e-15,-3.7748e-15,-4.2188e-15,-3.1086e-15,-2.0539e-15,-1.6098e-15,-1.3323e-15,-2.8866e-15,0,-4.9423e-10,-2.0665e-15,-3.6082e-16,-5.5511e-17,4.1928e-17,-1.1657e-15,0,1.3878e-17,2.0817e-17,2.7756e-17,2.0886e-17,1.0406e-17,3.4846e-17,6.9389e-18,3.5528e-18,3.6638e-18,0,0,0,0,0,0,0,0,0,0,0
-1.3323e-15,-5.5511e-16,-2.746e-11,-1.4433e-15,-1.3323e-15,-6.6613e-16,-4.4352e-11,-7.7716e-16,-9.9923e-16,-8.8818e-16,-2.7958e-11,-8.8818e-16,-1.3323e-15,-2.2189e-16,-5.5511e-16,-4.4409e-16,-3.3307e-16,-1.6659e-16,-2.2204e-16,-2.7938e-11,-5.5511e-17,-5.5511e-17,2.7756e-17,1.3878e-17,2.7756e-17,4.1633e-17,6.9389e-18,4.8572e-17,-6.9389e-18,1.3873e-17,1.3887e-17,3.4734e-17,6.9389e-18,1.7231e-17,1.792e-17,0,0,0,0,0,1.9847e-17,0,0,0,0,0
-7.3274e-15,-7.4388e-15,0,-6.4393e-15,0,-5.3291e-15,-5.4401e-15,-5.5511e-15,-4.2188e-15,-3.1086e-15,-3.6638e-15,-3.7748e-15,-2.8311e-15,-2.2204e-15,-2.0539e-15,-1.6653e-15,-6.2554e-12,-1.2212e-15,-5.5511e-16,-2.7829e-16,-5.5533e-16,-5.5511e-17,-5.5511e-17,-1.1679e-15,1.3878e-17,0,6.9389e-18,4.8572e-17,0,2.675e-17,3.469e-18,3.3739e-18,0,4.5491e-17,0,1.2774e-17,0,0,0,0,0,0,0,0,0,0
-0.042949,-0.024302,-0.021254,-0.017917,-0.014294,-0.010372,-0.0064636,-0.002839,-2.3315e-15,0,-1.6653e-15,-2.2204e-15,-3.4155e-12,0,-1.1657e-15,-1.0547e-15,-6.6613e-16,-5.307e-16,-6.8522e-16,-1.6654e-16,-2.6978e-16,-5.5511e-17,-5.3047e-17,4.3081e-17,0,0,1.308e-17,2.7756e-17,2.0817e-17,0,1.3862e-17,0,3.4654e-17,0,6.4082e-18,0,0,4.4279e-17,0,0,0,0,0,0,0,0
-0.098033,-0.071548,-0.066998,-0.061898,-0.05617,-0.049627,-0.042484,-0.034589,-0.026468,-0.018053,-0.010049,-0.0033867,-1.5531e-15,-6.6613e-16,-1.1657e-15,-6.6613e-16,-2.7756e-16,-3.2061e-12,-2.7612e-16,-1.6817e-16,-5.5511e-17,-5.6768e-17,-5.5511e-17,0,-1.3878e-17,0,3.4695e-17,3.4694e-17,1.3878e-17,-4.4767e-22,4.8611e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.1534,-0.12044,-0.11469,-0.10819,-0.10084,-0.092351,-0.082944,-0.072331,-0.061083,-0.048874,-0.036298,-0.024008,-0.012736,-0.0040508,-8.3267e-16,-8.3267e-16,-3.9837e-16,-1.6653e-16,-1.5153e-16,-5.5511e-17,-4.6838e-16,-5.5511e-17,-4.1633e-16,4.1633e-17,0,-3.5247e-16,-6.9389e-18,2.7756e-17,0,0,0,0,1.0414e-17,2.0964e-17,1.6935e-18,0,0,0,0,0,0,0,0,0,0,0
